energy_consumption_kwh,hour,client_id,date,ext_dev_ref,energy_consumption,resolution,date_dt,timestamp_local,timestamp_utc,location_id,meter_id,year,month,day,hour_of_day,day_of_week,quarter,is_weekend,season,time_period,load_period,data_quality_flag,daily_total_kwh,daily_avg_kwh,consumption_vs_daily_avg
100.0,16,111111,2022-01-09,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-09,2022-01-09 16:00:00+02:00,2022-01-09 14:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,9.0,16.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,17,111111,2022-01-09,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-09,2022-01-09 17:00:00+02:00,2022-01-09 15:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,9.0,17.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,18,111111,2022-01-09,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-09,2022-01-09 18:00:00+02:00,2022-01-09 16:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,9.0,18.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,19,111111,2022-01-09,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-09,2022-01-09 19:00:00+02:00,2022-01-09 17:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,9.0,19.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,20,111111,2022-01-09,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-09,2022-01-09 20:00:00+02:00,2022-01-09 18:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,9.0,20.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,21,111111,2022-01-09,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-09,2022-01-09 21:00:00+02:00,2022-01-09 19:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,9.0,21.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,22,111111,2022-01-09,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-09,2022-01-09 22:00:00+02:00,2022-01-09 20:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,9.0,22.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,23,111111,2022-01-09,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-09,2022-01-09 23:00:00+02:00,2022-01-09 21:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,9.0,23.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,0,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 00:00:00+02:00,2022-01-09 22:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,0.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,1,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 01:00:00+02:00,2022-01-09 23:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,1.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,2,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 02:00:00+02:00,2022-01-10 00:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,2.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,3,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 03:00:00+02:00,2022-01-10 01:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,3.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,4,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 04:00:00+02:00,2022-01-10 02:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,4.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,5,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 05:00:00+02:00,2022-01-10 03:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,5.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,6,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 06:00:00+02:00,2022-01-10 04:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,6.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,7,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 07:00:00+02:00,2022-01-10 05:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,7.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,8,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 08:00:00+02:00,2022-01-10 06:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,8.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,9,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 09:00:00+02:00,2022-01-10 07:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,9.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,10,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 10:00:00+02:00,2022-01-10 08:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,10.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,11,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 11:00:00+02:00,2022-01-10 09:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,11.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,12,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 12:00:00+02:00,2022-01-10 10:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,12.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,13,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 13:00:00+02:00,2022-01-10 11:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,13.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,14,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 14:00:00+02:00,2022-01-10 12:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,14.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,15,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 15:00:00+02:00,2022-01-10 13:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,15.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,16,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 16:00:00+02:00,2022-01-10 14:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,16.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,17,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 17:00:00+02:00,2022-01-10 15:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,17.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,18,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 18:00:00+02:00,2022-01-10 16:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,18.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,19,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 19:00:00+02:00,2022-01-10 17:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,19.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,20,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 20:00:00+02:00,2022-01-10 18:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,20.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,21,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 21:00:00+02:00,2022-01-10 19:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,21.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,22,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 22:00:00+02:00,2022-01-10 20:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,22.0,0.0,1.0,False,winter,peak,off_peak,valid,2400.0,100.0,1.0
100.0,23,111111,2022-01-10,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-10,2022-01-10 23:00:00+02:00,2022-01-10 21:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,10.0,23.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,0,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 00:00:00+02:00,2022-01-10 22:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,0.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,1,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 01:00:00+02:00,2022-01-10 23:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,1.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,2,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 02:00:00+02:00,2022-01-11 00:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,2.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,3,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 03:00:00+02:00,2022-01-11 01:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,3.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,4,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 04:00:00+02:00,2022-01-11 02:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,4.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,5,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 05:00:00+02:00,2022-01-11 03:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,5.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,6,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 06:00:00+02:00,2022-01-11 04:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,6.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,7,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 07:00:00+02:00,2022-01-11 05:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,7.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,8,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 08:00:00+02:00,2022-01-11 06:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,8.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,9,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 09:00:00+02:00,2022-01-11 07:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,9.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,10,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 10:00:00+02:00,2022-01-11 08:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,10.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,11,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 11:00:00+02:00,2022-01-11 09:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,11.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,12,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 12:00:00+02:00,2022-01-11 10:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,12.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,13,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 13:00:00+02:00,2022-01-11 11:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,13.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,14,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 14:00:00+02:00,2022-01-11 12:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,14.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,15,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 15:00:00+02:00,2022-01-11 13:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,15.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,16,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 16:00:00+02:00,2022-01-11 14:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,16.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,17,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 17:00:00+02:00,2022-01-11 15:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,17.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,18,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 18:00:00+02:00,2022-01-11 16:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,18.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,19,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 19:00:00+02:00,2022-01-11 17:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,19.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,20,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 20:00:00+02:00,2022-01-11 18:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,20.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,21,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 21:00:00+02:00,2022-01-11 19:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,21.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,22,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 22:00:00+02:00,2022-01-11 20:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,22.0,1.0,1.0,False,winter,peak,off_peak,valid,2400.0,100.0,1.0
100.0,23,111111,2022-01-11,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-11,2022-01-11 23:00:00+02:00,2022-01-11 21:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,11.0,23.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,0,111111,2022-01-12,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-12,2022-01-12 00:00:00+02:00,2022-01-11 22:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,12.0,0.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,1,111111,2022-01-12,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-12,2022-01-12 01:00:00+02:00,2022-01-11 23:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,12.0,1.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,2,111111,2022-01-12,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-12,2022-01-12 02:00:00+02:00,2022-01-12 00:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,12.0,2.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,3,111111,2022-01-12,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-12,2022-01-12 03:00:00+02:00,2022-01-12 01:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,12.0,3.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,4,111111,2022-01-12,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-12,2022-01-12 04:00:00+02:00,2022-01-12 02:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,12.0,4.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,5,111111,2022-01-12,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-12,2022-01-12 05:00:00+02:00,2022-01-12 03:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,12.0,5.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,6,111111,2022-01-12,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-12,2022-01-12 06:00:00+02:00,2022-01-12 04:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,12.0,6.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,7,111111,2022-01-12,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-12,2022-01-12 07:00:00+02:00,2022-01-12 05:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,12.0,7.0,2.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
